hospital_id,code,code_type,cdm_code,rev_code,description,gross_charge,discounted_cash,setting
san_ramon,78831,CPT,5208831,340,LOCALZ TUM SPECT SGL 2+DAYS,15177.0,11382.75,both
san_ramon,78830,CPT,5208829,340,LOCALZ TUM SPECT W/CT SGL 1DAY,15177.0,11382.75,both
san_ramon,,,5358211,255,LOCM 200-299MG/ML ID 1ML,74.0,55.5,both
san_ramon,,,5358211,636,LOCM 200-299MG/ML ID 1ML,74.0,55.5,both
san_ramon,,,5358209,255,LOCM 300-399MG/ML ID 1ML,23.0,17.25,both
san_ramon,,,5358209,636,LOCM 300-399MG/ML ID 1ML,23.0,17.25,both
san_ramon,,,5315554,250,LOPERAMIDE 1MG/7.5ML 7.5ML LQ,29.0,21.75,both
san_ramon,,,5315554,637,LOPERAMIDE 1MG/7.5ML 7.5ML LQ,29.0,21.75,both
san_ramon,,,5306729,250,LOPERAMIDE 2MG CP,80.0,60.0,both
san_ramon,,,5306729,637,LOPERAMIDE 2MG CP,80.0,60.0,both
san_ramon,,,5315508,250,LOPERAMIDE 2MG/15ML LQ,5.0,3.75,both
san_ramon,,,5315508,637,LOPERAMIDE 2MG/15ML LQ,5.0,3.75,both
san_ramon,,,5306740,250,LORATADINE 10MG TB,143.0,107.25,both
san_ramon,,,5306740,637,LORATADINE 10MG TB,143.0,107.25,both
san_ramon,,,5306739,250,LORATADINE 5MG CTB,20.0,15.0,both
san_ramon,,,5306739,637,LORATADINE 5MG CTB,20.0,15.0,both
san_ramon,,,5306749,250,LORAZEPAM .5MG TB,60.0,45.0,both
san_ramon,,,5306749,637,LORAZEPAM .5MG TB,60.0,45.0,both
san_ramon,,,5306752,250,LORAZEPAM 1MG TB,68.0,51.0,both
san_ramon,,,5306752,637,LORAZEPAM 1MG TB,68.0,51.0,both
san_ramon,,,5321894,250,LORAZEPAM PER 2MG IJ,329.0,246.75,both
san_ramon,,,5321894,636,LORAZEPAM PER 2MG IJ,329.0,246.75,both
san_ramon,,,5306754,250,LOSARTAN 100MG TB,61.0,45.75,both
san_ramon,,,5306754,637,LOSARTAN 100MG TB,61.0,45.75,both
san_ramon,,,5306759,250,LOSARTAN 25MG TB,98.0,73.5,both
san_ramon,,,5306759,637,LOSARTAN 25MG TB,98.0,73.5,both
san_ramon,,,5306757,250,LOSARTAN 50MG TB,104.0,78.0,both
san_ramon,,,5306757,637,LOSARTAN 50MG TB,104.0,78.0,both
san_ramon,73592,CPT,4903591,320,LOWER EXT INFANT AP&LAT,1230.0,922.5,both
san_ramon,83698,CPT,7253643,300,LP-PLA2 (PLAC),20.0,15.0,both
san_ramon,,,5306795,250,LUBIPROSTONE 24MCG CP,86.0,64.5,both
san_ramon,,,5306795,637,LUBIPROSTONE 24MCG CP,86.0,64.5,both
san_ramon,72120,CPT,4902121,320,LUMB BENDNG 2 OR 3 VWS,1383.0,1037.25,both
san_ramon,78580,CPT,5208580,341,LUNG PERF PARTICULATE,6357.0,4767.75,both
san_ramon,78597,CPT,5208598,341,LUNG PERFUSION DIFFER,12675.0,9506.25,both
san_ramon,78582,CPT,5208583,341,LUNG VENT&PERF IMAGING,11288.0,8466.0,both
san_ramon,78579,CPT,5208579,341,LUNG VENTILATION IMAGING,7978.0,5983.5,both
san_ramon,83002,CPT,4103002,300,LUTEINING HORMONE,1800.0,1350.0,both
san_ramon,83002,CPT,4153002,300,LUTEINING HORMONE,918.0,688.5,both
san_ramon,87476,CPT,7257136,300,LYME AMP PROBE/2,59.0,44.25,both
san_ramon,86618,CPT,7256257,300,LYME DISEASE AB,10.0,7.5,both
san_ramon,86617,CPT,7250225,300,LYME DISEASE AB TEST,31.5,23.63,both
san_ramon,86617,CPT,7256308,300,LYME DISEASE AB TEST/2,15.33,11.5,both
san_ramon,86617,CPT,7256618,300,LYME DISEASE AB TEST/4,7.9,5.93,both
san_ramon,86618,CPT,7256621,300,LYME DISEASE AB/5,18.73,14.05,both
san_ramon,78195,CPT,5208195,341,LYMPHATICS & LYMPH NODES,3778.0,2833.5,both
san_ramon,,,5321953,250,MAG SULF PER 500MG IJ,165.0,123.75,both
san_ramon,,,5321953,636,MAG SULF PER 500MG IJ,165.0,123.75,both
san_ramon,,,5321956,250,MAG SULF PER 500MG PMXIJ,48.0,36.0,both
san_ramon,,,5321956,636,MAG SULF PER 500MG PMXIJ,48.0,36.0,both
san_ramon,,,5315550,250,MAGIC MOUTHWASH 1ML LQ,3.0,2.25,both
san_ramon,,,5315550,637,MAGIC MOUTHWASH 1ML LQ,3.0,2.25,both
san_ramon,,,5315541,250,MAGIC MOUTHWASH CMPD LQ,209.0,156.75,both
san_ramon,,,5315541,637,MAGIC MOUTHWASH CMPD LQ,209.0,156.75,both
san_ramon,83735,CPT,4103735,300,MAGNESIUM,1079.0,809.25,both
san_ramon,83735,CPT,4153735,300,MAGNESIUM,589.0,441.75,both
san_ramon,,,5306855,250,MAGNESIUM OXIDE 400MG TB,20.0,15.0,both
san_ramon,,,5306855,637,MAGNESIUM OXIDE 400MG TB,20.0,15.0,both
san_ramon,83735,CPT,7253737,300,MAGNESIUM/2,5.0,3.75,both
san_ramon,83735,CPT,4103755,300,MAGNESIUM/4,901.0,675.75,both
san_ramon,83735,CPT,7253755,300,MAGNESIUM/4,3.26,2.45,both
san_ramon,77054,CPT,3070035,320,MAMMARY DUCT/GALACT MULT,2297.0,1722.75,both
san_ramon,77053,CPT,3070030,320,MAMMARY DUCT/GALACT SNG,2519.0,1889.25,both
san_ramon,77053,CPT,4906088,320,MAMMARY DUCT/GALACT SNG,4962.0,3721.5,both
san_ramon,70110,CPT,4900110,320,MANDIBLE 4VW MIN,2255.0,1691.25,both
san_ramon,70100,CPT,4900100,320,MANDIBLE < 4 VIEWS,2072.0,1554.0,both
san_ramon,83785,CPT,7253785,300,MANGANESE,33.72,25.29,both
san_ramon,,,5412580,258,MANNITOL 20% 250ML IVF,1200.0,900.0,both
san_ramon,,,5412585,258,MANNITOL 20% 500ML IVF,1880.0,1410.0,both
san_ramon,,,5321962,250,MANNITOL PER 250MG IJ,1.17,0.88,both
san_ramon,,,5321962,636,MANNITOL PER 250MG IJ,1.17,0.88,both
san_ramon,85032,CPT,4105012,300,MANUAL BLOOD COUNT,1879.0,1409.25,both
san_ramon,,,8240260,278,MARKER TISS MICROMRK11GA,6060.0,4545.0,both
san_ramon,83789,CPT,7253783,300,MASS SPEC TNDM MS NES/2,45.0,33.75,both
san_ramon,70130,CPT,4900130,320,MASTOIDS BI 3VWS PR SIDE,617.0,462.75,both
san_ramon,,,4023897,278,MATRX AMNION,26673.0,20004.75,both
san_ramon,,,4013648,278,MATRX BN ALLOSYNC DBM GEL/PUTT,15807.0,11855.25,both
san_ramon,,,4023890,278,MATRX DURAL GRFT DURAGEN,4061.0,3045.75,both
san_ramon,,,4023937,250,MATRX TISS FLOW VIAFLOW 2ML,12718.0,9538.5,both
san_ramon,,,4023937,636,MATRX TISS FLOW VIAFLOW 2ML,12718.0,9538.5,both
san_ramon,,,4023882,250,MATRX TISSUE STRUCTURAL,25483.0,19112.25,both
san_ramon,,,4023882,636,MATRX TISSUE STRUCTURAL,25483.0,19112.25,both
san_ramon,78452,CPT,5204301,341,MC PERF SPECT WM EF MULT,20671.0,15503.25,both
san_ramon,78451,CPT,5204300,341,MC PERF SPECT WM EF SNGL,15492.0,11619.0,both
san_ramon,,,4033038,278,MCATH ASAHI CORSAIR OTW,7635.0,5726.25,both
san_ramon,,,4033041,278,MCATH RENEGADE HI FLO,1954.0,1465.5,both
san_ramon,94664,CPT,5502100,410,MDI DEMO AND/OR EVAL,1789.0,1341.75,both
san_ramon,94640,CPT,5502105,410,MDI TREATMENT,833.0,624.75,both
san_ramon,90707,CPT,5321992,250,MEASLES/MUMPS/RUB VACCIJ,938.0,703.5,both
san_ramon,90707,CPT,5321992,636,MEASLES/MUMPS/RUB VACCIJ,938.0,703.5,both
san_ramon,,,4617189,360,MECH REMVL OBSTRTN GTUBE,3570.0,2677.5,both
san_ramon,,,5306968,250,MECLIZINE 12.5MG TB,60.0,45.0,both
san_ramon,,,5306968,637,MECLIZINE 12.5MG TB,60.0,45.0,both
san_ramon,,,5306972,250,MECLIZINE TAB 25MG TB,68.0,51.0,both
san_ramon,,,5306972,637,MECLIZINE TAB 25MG TB,68.0,51.0,both
san_ramon,97802,CPT,6560036,942,MED NUTRTN TH INIT 15MIN,233.0,174.75,both
san_ramon,97802,CPT,6570036,942,MED NUTRTN TH INIT 15MIN,290.0,217.5,both
san_ramon,97803,CPT,6570037,942,MED NUTRTN TH REEVAL15MN,233.0,174.75,both
san_ramon,,,1990008,206,MED/SURG WITH TELEMETRY,23971.0,17978.25,both
san_ramon,,,2120008,206,MED/SURG WITH TELEMETRY,23971.0,17978.25,both
san_ramon,,,2150008,206,MED/SURG WITH TELEMETRY,23971.0,17978.25,both
san_ramon,,,5307022,250,MEDROXYPROGEST 2.5MG TB,60.0,45.0,both
san_ramon,,,5307022,637,MEDROXYPROGEST 2.5MG TB,60.0,45.0,both
san_ramon,,,5307023,250,MEDROXYPROGEST 5MG TB,2.0,1.5,both
san_ramon,,,5307023,637,MEDROXYPROGEST 5MG TB,2.0,1.5,both
san_ramon,,,5322021,250,MEDROXYPROGEST PER 1MGIJ,13.0,9.75,both
san_ramon,,,5322021,636,MEDROXYPROGEST PER 1MGIJ,13.0,9.75,both
san_ramon,,,5307076,250,MEGESTROL 40MG TB,104.0,78.0,both
san_ramon,,,5307076,637,MEGESTROL 40MG TB,104.0,78.0,both
san_ramon,,,5315568,250,MEGESTROL40MG/ML 10ML LQ,217.0,162.75,both
san_ramon,,,5315568,637,MEGESTROL40MG/ML 10ML LQ,217.0,162.75,both
san_ramon,,,5307080,250,MELATONIN 3MG TB,12.0,9.0,both
san_ramon,,,5307080,637,MELATONIN 3MG TB,12.0,9.0,both
san_ramon,,,5307082,250,MELATONIN 5MG TB,14.0,10.5,both
san_ramon,,,5307082,637,MELATONIN 5MG TB,14.0,10.5,both
san_ramon,,,5307110,250,MEMANTINE 5MG TB,62.0,46.5,both
san_ramon,,,5307110,637,MEMANTINE 5MG TB,62.0,46.5,both
san_ramon,90734,CPT,5322059,250,MENINGOCOCCAL VAC IM IJ,1600.0,1200.0,both
san_ramon,90734,CPT,5322059,636,MENINGOCOCCAL VAC IM IJ,1600.0,1200.0,both
san_ramon,,,5309197,250,MENTHOL 5MG LZ,20.0,15.0,both
san_ramon,,,5309197,637,MENTHOL 5MG LZ,20.0,15.0,both
san_ramon,,,5327637,250,MEPERIDINE PER 100MG IJ,425.0,318.75,both
san_ramon,,,5327637,636,MEPERIDINE PER 100MG IJ,425.0,318.75,both
san_ramon,83825,CPT,7253825,300,MERCURY QUANTITATIVE,15.48,11.61,both
san_ramon,,,5322116,250,MEROPENEM PER 100MG IJ,97.0,72.75,both
san_ramon,,,5322116,636,MEROPENEM PER 100MG IJ,97.0,72.75,both
san_ramon,,,5322123,250,MEROPENEM PER100MG PMXIJ,39.0,29.25,both
san_ramon,,,5322123,636,MEROPENEM PER100MG PMXIJ,39.0,29.25,both
san_ramon,,,5338512,250,MESALAMINE 1000MG SU,180.0,135.0,both
san_ramon,,,5338512,637,MESALAMINE 1000MG SU,180.0,135.0,both
san_ramon,,,5307281,250,MESALAMINE 250MG XR CP,97.0,72.75,both
san_ramon,,,5307281,637,MESALAMINE 250MG XR CP,97.0,72.75,both
san_ramon,,,5307280,250,MESALAMINE 400MG EC TB,108.0,81.0,both
san_ramon,,,5307280,637,MESALAMINE 400MG EC TB,108.0,81.0,both
san_ramon,,,5307278,250,MESALAMINE 400MG XR CP,45.0,33.75,both
san_ramon,,,5307278,637,MESALAMINE 400MG XR CP,45.0,33.75,both
san_ramon,,,5338510,250,MESALAMINE 4G/60ML RE,518.0,388.5,both
san_ramon,,,5338510,637,MESALAMINE 4G/60ML RE,518.0,388.5,both
san_ramon,,,5307284,250,MESALAMINE 800MG XR TB,90.0,67.5,both
san_ramon,,,5307284,637,MESALAMINE 800MG XR TB,90.0,67.5,both
san_ramon,,,8242076,278,MESH BARD 3DMAX LG,1424.0,1068.0,both
san_ramon,,,8242078,278,MESH BARD 3DMAX MED,1772.0,1329.0,both
san_ramon,,,8142102,278,MESH COMPOSIX 4X8,2488.0,1866.0,both
san_ramon,,,8142061,278,MESH GORTEX DUAL 15X19,12731.0,9548.25,both
san_ramon,,,4024081,278,MESH H POLYPRO/EPTFE2,3393.0,2544.75,both
san_ramon,,,8153511,278,MESH HERNIA VENT 2,7638.0,5728.5,both
san_ramon,,,4024195,278,MESH POLYPRO INTEPRO Y,6701.0,5025.75,both
san_ramon,,,4024207,278,MESH PROCEED 15X20,10208.0,7656.0,both
san_ramon,,,4024205,278,MESH PROCEED 8X10,15487.0,11615.25,both
san_ramon,,,4024215,278,MESH SOFT TIS FULL RESRB,14480.0,10860.0,both
san_ramon,,,4024239,278,MESH ULTRAPRO 3X6IN,1270.0,952.5,both
san_ramon,,,5322120,250,MESNA PER 200MG IJ,450.0,337.5,both
san_ramon,,,5322120,636,MESNA PER 200MG IJ,450.0,337.5,both
san_ramon,83835,CPT,7253836,300,METANEPHRINES,32.58,24.44,both
san_ramon,83835,CPT,7253838,300,METANEPHRINES/3,12.22,9.17,both
san_ramon,,,4013700,278,METATARSAL HEAD,4847.0,3635.25,both
san_ramon,,,4013710,278,METATARSAL STEM,9688.0,7266.0,both
san_ramon,,,5307360,250,METFORMIN 500MG TB,84.0,63.0,both
san_ramon,,,5307360,637,METFORMIN 500MG TB,84.0,63.0,both
san_ramon,,,5327670,250,METHADONE 10MG TB,56.0,42.0,both
san_ramon,,,5327670,637,METHADONE 10MG TB,56.0,42.0,both
san_ramon,,,5327667,250,METHADONE 10MG/1ML LQ,14.0,10.5,both
san_ramon,,,5327667,637,METHADONE 10MG/1ML LQ,14.0,10.5,both
san_ramon,,,5327674,250,METHADONE 5MG TB,60.0,45.0,both
san_ramon,,,5327674,637,METHADONE 5MG TB,60.0,45.0,both
san_ramon,,,5327661,250,METHADONE 5MG/5ML LQ,45.0,33.75,both
san_ramon,,,5327661,637,METHADONE 5MG/5ML LQ,45.0,33.75,both
san_ramon,,,5307505,250,METHIMAZOLE 5MG TB,39.0,29.25,both
san_ramon,,,5307505,637,METHIMAZOLE 5MG TB,39.0,29.25,both
san_ramon,,,5307530,250,METHOCARBAMOL 500MG TB,60.0,45.0,both
san_ramon,,,5307530,637,METHOCARBAMOL 500MG TB,60.0,45.0,both
san_ramon,,,5307534,250,METHOCARBAMOL 750MG TB,60.0,45.0,both
san_ramon,,,5307534,637,METHOCARBAMOL 750MG TB,60.0,45.0,both
san_ramon,,,5318096,250,METHOTREX GYN KIT PER 50MG IJ,1167.0,875.25,both
san_ramon,,,5318096,636,METHOTREX GYN KIT PER 50MG IJ,1167.0,875.25,both
san_ramon,,,5307561,250,METHOTREXATE 2.5MG TB,90.0,67.5,both
san_ramon,,,5307561,637,METHOTREXATE 2.5MG TB,90.0,67.5,both
san_ramon,,,5318089,250,METHOTREXATE PER 50MG IJ,1167.0,875.25,both
san_ramon,,,5318089,636,METHOTREXATE PER 50MG IJ,1167.0,875.25,both
san_ramon,,,5336470,250,METHYL SAL MENTH 30GM OI,39.0,29.25,both
san_ramon,,,5336470,637,METHYL SAL MENTH 30GM OI,39.0,29.25,both
san_ramon,,,5358207,250,METHYLEN BLUE PER 1MG IJ,5.0,3.75,both
san_ramon,,,5358207,636,METHYLEN BLUE PER 1MG IJ,5.0,3.75,both
san_ramon,,,5322269,250,METHYLERGONOV UPTO.2MGIJ,388.0,291.0,both
san_ramon,,,5322269,636,METHYLERGONOV UPTO.2MGIJ,388.0,291.0,both
san_ramon,,,5307631,250,METHYLERGONOVIN .2MG TB,45.0,33.75,both
san_ramon,,,5307631,637,METHYLERGONOVIN .2MG TB,45.0,33.75,both
san_ramon,,,5322276,250,METHYLNALTREXONE 0.1MGIJ,5.0,3.75,both
san_ramon,,,5322276,637,METHYLNALTREXONE 0.1MGIJ,5.0,3.75,both
san_ramon,,,5327695,250,METHYLPHENIDATE 5MG TB,68.0,51.0,both
san_ramon,,,5327695,637,METHYLPHENIDATE 5MG TB,68.0,51.0,both
san_ramon,,,5307658,250,METHYLPRED 4MG TB,71.0,53.25,both
san_ramon,,,5307658,637,METHYLPRED 4MG TB,71.0,53.25,both
san_ramon,,,5322296,250,METHYLPRED A PER 1MG IJ,2.0,1.5,both
san_ramon,,,5322296,636,METHYLPRED A PER 1MG IJ,2.0,1.5,both
san_ramon,,,5322313,250,METHYLPRED SS PER 5MG IJ,9.0,6.75,both
san_ramon,,,5322313,636,METHYLPRED SS PER 5MG IJ,9.0,6.75,both
san_ramon,,,5322366,250,METOCLOPRAM UPTO10MG IJ,215.0,161.25,both
san_ramon,,,5322366,636,METOCLOPRAM UPTO10MG IJ,215.0,161.25,both
san_ramon,,,5315668,250,METOCLOPRAM5/5 10ML LQ,29.0,21.75,both
san_ramon,,,5315668,637,METOCLOPRAM5/5 10ML LQ,29.0,21.75,both
san_ramon,,,5307731,250,METOCLOPRAMIDE 10MG TB,60.0,45.0,both
san_ramon,,,5307731,637,METOCLOPRAMIDE 10MG TB,60.0,45.0,both
san_ramon,,,5307758,250,METOLAZONE 2.5MG TB,60.0,45.0,both
san_ramon,,,5307758,637,METOLAZONE 2.5MG TB,60.0,45.0,both
san_ramon,,,5307787,250,METOPROLOL 100MG XR TB,47.0,35.25,both
san_ramon,,,5307787,637,METOPROLOL 100MG XR TB,47.0,35.25,both
san_ramon,,,5307788,250,METOPROLOL 12.5MG TB,24.0,18.0,both
san_ramon,,,5307788,637,METOPROLOL 12.5MG TB,24.0,18.0,both
san_ramon,,,5307791,250,METOPROLOL 25MG TB,31.0,23.25,both
san_ramon,,,5307791,637,METOPROLOL 25MG TB,31.0,23.25,both
san_ramon,,,5307792,250,METOPROLOL 25MG XR TB,24.0,18.0,both
san_ramon,,,5307792,637,METOPROLOL 25MG XR TB,24.0,18.0,both
san_ramon,,,5307785,250,METOPROLOL 50MG TB,68.0,51.0,both
san_ramon,,,5307785,637,METOPROLOL 50MG TB,68.0,51.0,both
san_ramon,,,5307786,250,METOPROLOL 50MG XR TB,36.0,27.0,both
san_ramon,,,5307786,637,METOPROLOL 50MG XR TB,36.0,27.0,both
san_ramon,,,5322380,250,METOPROLOL PER 1MG IJ,6.0,4.5,both
san_ramon,,,5322380,636,METOPROLOL PER 1MG IJ,6.0,4.5,both
san_ramon,,,5307815,250,METRONIDAZOLE 500MG TB,71.0,53.25,both
san_ramon,,,5307815,637,METRONIDAZOLE 500MG TB,71.0,53.25,both
san_ramon,,,5322390,250,METRONIDAZOLE PER 10MG PMX IJ,0.52,0.39,both
san_ramon,,,5322390,636,METRONIDAZOLE PER 10MG PMX IJ,0.52,0.39,both
san_ramon,,,5336560,250,METRONIDAZOLE.75%70GMVGL,1341.0,1005.75,both
san_ramon,,,5336560,637,METRONIDAZOLE.75%70GMVGL,1341.0,1005.75,both
san_ramon,,,5307836,250,MEXILETINE 150MG CP,87.0,65.25,both
san_ramon,,,5307836,637,MEXILETINE 150MG CP,87.0,65.25,both
san_ramon,,,5306832,250,MG CL 64MG XR TB,39.0,29.25,both
san_ramon,,,5306832,637,MG CL 64MG XR TB,39.0,29.25,both
san_ramon,,,5306856,250,MG GLUCONATE 500MG TB,38.0,28.5,both
san_ramon,,,5306856,637,MG GLUCONATE 500MG TB,38.0,28.5,both
san_ramon,,,5315742,250,MG OH 8% 30ML LQ,17.0,12.75,both
san_ramon,,,5315742,637,MG OH 8% 30ML LQ,17.0,12.75,both
san_ramon,,,5322409,250,MICAFUNGIN PER 1MG IJ,31.0,23.25,both
san_ramon,,,5322409,636,MICAFUNGIN PER 1MG IJ,31.0,23.25,both
san_ramon,,,5336594,250,MICONAZOLE 2% 30GM CR,118.0,88.5,both
san_ramon,,,5336594,637,MICONAZOLE 2% 30GM CR,118.0,88.5,both
san_ramon,,,5336595,250,MICONAZOLE 2% 45GM VCR,298.0,223.5,both
san_ramon,,,5336595,637,MICONAZOLE 2% 45GM VCR,298.0,223.5,both
san_ramon,,,5336597,250,MICONAZOLE 2% 57GM CR,142.0,106.5,both
san_ramon,,,5336597,637,MICONAZOLE 2% 57GM CR,142.0,106.5,both
san_ramon,,,5336598,250,MICONAZOLE 2% 90GM PW,129.0,96.75,both
san_ramon,,,5336598,637,MICONAZOLE 2% 90GM PW,129.0,96.75,both
san_ramon,82043,CPT,4152044,300,MICRO ALBUMIN URINE QNT,396.0,297.0,both
san_ramon,86376,CPT,7255559,300,MICROSOMAL ANTIBODY EA,4.89,3.67,both
san_ramon,86376,CPT,7256374,300,MICROSOMAL ANTIBODY EA/2,12.49,9.37,both
san_ramon,,,5327730,250,MIDAZOLAM 10MG/5ML LQ,329.0,246.75,both
san_ramon,,,5327730,637,MIDAZOLAM 10MG/5ML LQ,329.0,246.75,both
san_ramon,,,5322454,250,MIDAZOLAM PER 1MG IJ,55.0,41.25,both
san_ramon,,,5322454,636,MIDAZOLAM PER 1MG IJ,55.0,41.25,both
san_ramon,,,5327721,250,MIDAZOLAM PER 1MG PMX IJ,118.0,88.5,both
san_ramon,,,5327721,636,MIDAZOLAM PER 1MG PMX IJ,118.0,88.5,both
san_ramon,,,5307841,250,MIDODRINE 2.5MG TB,27.0,20.25,both
san_ramon,,,5307841,637,MIDODRINE 2.5MG TB,27.0,20.25,both
san_ramon,,,5307842,250,MIDODRINE 5MG TB,87.0,65.25,both
san_ramon,,,5307842,637,MIDODRINE 5MG TB,87.0,65.25,both
san_ramon,,,5322447,250,MILRINONE PER 5MG IJ,183.0,137.25,both
san_ramon,,,5322447,636,MILRINONE PER 5MG IJ,183.0,137.25,both
san_ramon,,,5322455,250,MILRINONE PER 5MG PMX IJ,183.0,137.25,both
san_ramon,,,5322455,636,MILRINONE PER 5MG PMX IJ,183.0,137.25,both
san_ramon,,,5338534,250,MINERAL OIL 133ML RE,153.0,114.75,both
san_ramon,,,5338534,637,MINERAL OIL 133ML RE,153.0,114.75,both
san_ramon,,,5315714,250,MINERAL OIL 30 ML LQ,15.0,11.25,both
san_ramon,,,5315714,637,MINERAL OIL 30 ML LQ,15.0,11.25,both
san_ramon,,,5336644,250,MINERAL OIL STER 10ML LQ,87.0,65.25,both
san_ramon,,,5307889,250,MINOXIDIL 10MG TB,97.0,72.75,both
san_ramon,,,5307889,637,MINOXIDIL 10MG TB,97.0,72.75,both
san_ramon,,,5307881,250,MINOXIDIL 2.5MG TB,60.0,45.0,both
san_ramon,,,5307881,637,MINOXIDIL 2.5MG TB,60.0,45.0,both
san_ramon,,,5307877,250,MIRTAZAPINE 15MG DT,65.0,48.75,both
san_ramon,,,5307877,637,MIRTAZAPINE 15MG DT,65.0,48.75,both
san_ramon,,,5307880,250,MIRTAZAPINE 15MG TB,62.0,46.5,both
san_ramon,,,5307880,637,MIRTAZAPINE 15MG TB,62.0,46.5,both
san_ramon,,,5307879,250,MIRTAZAPINE 30MG TB,89.0,66.75,both
san_ramon,,,5307879,637,MIRTAZAPINE 30MG TB,89.0,66.75,both
san_ramon,86849,CPT,7250179,300,MISC IMMUNO PROC,107.32,80.49,both
san_ramon,,,5307890,250,MISOPROSTOL 100MCG TB,72.0,54.0,both
san_ramon,,,5307890,637,MISOPROSTOL 100MCG TB,72.0,54.0,both
san_ramon,,,5307892,250,MISOPROSTOL 25MCG TB,23.0,17.25,both
san_ramon,,,5307892,637,MISOPROSTOL 25MCG TB,23.0,17.25,both
san_ramon,,,5307888,250,MISOPROSTOL 50MCG TB,72.0,54.0,both
san_ramon,,,5307888,637,MISOPROSTOL 50MCG TB,72.0,54.0,both
san_ramon,86381,CPT,7253522,300,MITCHONDRIAL ANTIBODY/2,8.76,6.57,both
san_ramon,,,5331493,250,MITOMYCIN CMPD OS,2771.0,2078.25,both
san_ramon,,,5331493,636,MITOMYCIN CMPD OS,2771.0,2078.25,both
san_ramon,,,5322492,250,MITOMYCIN PER 5MG IJ,2133.0,1599.75,both
san_ramon,,,5322492,636,MITOMYCIN PER 5MG IJ,2133.0,1599.75,both
san_ramon,81288,CPT,7270027,310,MLH1 GENE,385.0,288.75,both
san_ramon,,,5079158,370,MOD SED GI >5YRS INIT15,458.0,343.5,both
san_ramon,99157,CPT,3709157,370,MOD SED OTH EA ADD15,359.0,269.25,both
san_ramon,99157,CPT,5079157,370,MOD SED OTH EA ADD15,359.0,269.25,both
san_ramon,99157,CPT,6109157,370,MOD SED OTH EA ADD15,359.0,269.25,both
san_ramon,99155,CPT,6109155,370,MOD SED OTH<5YRS INIT15,458.0,343.5,both
san_ramon,99156,CPT,3709156,370,MOD SED OTH>5YRS INIT15,458.0,343.5,both
san_ramon,99156,CPT,5079156,370,MOD SED OTH>5YRS INIT15,458.0,343.5,both
san_ramon,99156,CPT,6109156,370,MOD SED OTH>5YRS INIT15,458.0,343.5,both
san_ramon,99153,CPT,3709153,370,MOD SED SAME EA ADD15,359.0,269.25,both
san_ramon,99153,CPT,4619153,370,MOD SED SAME EA ADD15,359.0,269.25,both
san_ramon,99153,CPT,5079153,370,MOD SED SAME EA ADD15,359.0,269.25,both
san_ramon,99153,CPT,6109153,370,MOD SED SAME EA ADD15,359.0,269.25,both
san_ramon,99151,CPT,6109151,370,MOD SED SAME<5YRS INIT15,458.0,343.5,both
san_ramon,99152,CPT,3709152,370,MOD SED SAME>5YRS INIT15,458.0,343.5,both
san_ramon,99152,CPT,4619152,370,MOD SED SAME>5YRS INIT15,458.0,343.5,both
san_ramon,99152,CPT,5079152,370,MOD SED SAME>5YRS INIT15,458.0,343.5,both
san_ramon,99152,CPT,6109152,370,MOD SED SAME>5YRS INIT15,458.0,343.5,both
san_ramon,,,5307883,250,MODAFINIL 100MG TB,100.0,75.0,both
san_ramon,,,5307883,637,MODAFINIL 100MG TB,100.0,75.0,both
san_ramon,86362,CPT,7250399,300,MOG AB,550.0,412.5,both
san_ramon,88275,CPT,7258201,310,MOLEC CYTOGEN INTPHS 100-300,56.0,42.0,both
san_ramon,81401,CPT,7251399,310,MOLECULAR PATH LEVEL 2/2,170.0,127.5,both
san_ramon,88271,CPT,7258832,310,MOLECULR CYTO DNA PRB EA,29.33,22.0,both
san_ramon,,,5336680,250,MOMETASONE .1% 15GM OI,368.0,276.0,both
san_ramon,,,5336680,637,MOMETASONE .1% 15GM OI,368.0,276.0,both
san_ramon,,,5307903,250,MONTELUKAST 10MG TB,87.0,65.25,both
san_ramon,,,5307903,637,MONTELUKAST 10MG TB,87.0,65.25,both
san_ramon,,,8175336,272,MORCELLATOR ROTARY,3084.0,2313.0,both
san_ramon,,,5327712,250,MORPH PF EPI/INTR 10MGIJ,319.0,239.25,both
san_ramon,,,5327712,636,MORPH PF EPI/INTR 10MGIJ,319.0,239.25,both
san_ramon,,,5327715,250,MORPHINE 10MG/0.5ML LQ,34.0,25.5,both
san_ramon,,,5327715,637,MORPHINE 10MG/0.5ML LQ,34.0,25.5,both
san_ramon,,,5327749,250,MORPHINE 10MG/5ML LQ,60.0,45.0,both
san_ramon,,,5327749,637,MORPHINE 10MG/5ML LQ,60.0,45.0,both
san_ramon,,,5327777,250,MORPHINE 15MG TB,60.0,45.0,both
san_ramon,,,5327777,637,MORPHINE 15MG TB,60.0,45.0,both
san_ramon,,,5327780,250,MORPHINE 15MG XR TB,87.0,65.25,both
san_ramon,,,5327780,637,MORPHINE 15MG XR TB,87.0,65.25,both
san_ramon,,,5327755,250,MORPHINE 20MG/1ML LQ,92.0,69.0,both
san_ramon,,,5327755,637,MORPHINE 20MG/1ML LQ,92.0,69.0,both
san_ramon,,,5327782,250,MORPHINE 30MG XR TB,126.0,94.5,both
san_ramon,,,5327782,637,MORPHINE 30MG XR TB,126.0,94.5,both
